Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km),Magnetic Latitude,Magnetic Longitude,MLT
01 Jan 2015 23:12:50.000,47.275,78.905,469.620977,42.87839889526367,152.43519592285156,4.194305928548179
01 Jan 2015 23:13:00.000,46.619,79.115,460.196666,42.19873046875,152.62335205078125,4.209592692057292
01 Jan 2015 23:13:10.000,45.961,79.319,450.879071,41.5153923034668,152.806884765625,4.2245717366536475
01 Jan 2015 23:13:20.000,45.301,79.518,441.669809,40.82838439941406,152.98667907714844,4.239300537109376
01 Jan 2015 23:13:30.000,44.638,79.712,432.570492,40.13666915893555,153.16259765625,4.253771972656249
01 Jan 2015 23:13:40.000,43.973,79.902,423.582719,39.441287994384766,153.33560180664062,4.26804911295573
01 Jan 2015 23:13:50.000,43.306,80.087,414.708084,38.74227523803711,153.5045623779297,4.282057189941405
01 Jan 2015 23:14:00.000,42.637,80.267,405.948169,38.03965377807617,153.66940307617188,4.295789082845051
01 Jan 2015 23:14:10.000,41.965,80.444,397.304548,37.33235549926758,153.83203125,4.309375508626303
01 Jan 2015 23:14:20.000,41.291,80.616,388.778788,36.62148666381836,153.99038696289062,4.322676595052084
01 Jan 2015 23:14:30.000,40.615,80.785,380.372445,35.907039642333984,154.1464080810547,4.3358225504557275
01 Jan 2015 23:14:40.000,39.937,80.949,372.087068,35.1890754699707,154.29800415039062,4.348673502604168
01 Jan 2015 23:14:50.000,39.257,81.111,363.924199,34.467567443847656,154.4481658935547,4.36142832438151
01 Jan 2015 23:15:00.000,38.575,81.269,355.88537,33.742584228515625,154.5948028564453,4.373948669433595
01 Jan 2015 23:15:10.000,37.891,81.423,347.934119,33.01417541503906,154.73785400390625,4.38623046875
01 Jan 2015 23:15:20.000,37.204,81.575,340.111561,32.2812385559082,154.8792724609375,4.398403930664063
01 Jan 2015 23:15:30.000,36.515,81.723,332.419514,31.54491424560547,155.01705932617188,4.410333760579427
01 Jan 2015 23:15:40.000,35.825,81.869,324.859762,30.80626678466797,155.1531524658203,4.422152201334637
01 Jan 2015 23:15:50.000,35.133,82.012,317.434056,30.06427574157715,155.28651428222656,4.433788553873697
01 Jan 2015 23:16:00.000,34.438,82.152,310.14411,29.317899703979492,155.41709899902344,4.445240275065103
01 Jan 2015 23:16:10.000,33.742,82.289,302.991598,28.569324493408203,155.54490661621094,4.456506856282552
01 Jan 2015 23:16:20.000,33.045,82.424,295.978156,27.818561553955078,155.67091369628906,4.467652384440104
01 Jan 2015 23:16:30.000,32.345,82.557,289.105378,27.063499450683594,155.79505920410156,4.478674825032552
