Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km)
02 Jan 2015 16:24:30.000,50.069,22.739,2207.01585
02 Jan 2015 16:24:40.000,50.484,22.88,2196.662211
02 Jan 2015 16:24:50.000,50.899,23.024,2186.252506
02 Jan 2015 16:25:00.000,51.316,23.172,2175.787191
02 Jan 2015 16:25:10.000,51.733,23.324,2165.273351
02 Jan 2015 16:25:20.000,52.151,23.481,2154.704812
02 Jan 2015 16:25:30.000,52.569,23.641,2144.081994
02 Jan 2015 16:25:40.000,52.989,23.806,2133.405325
02 Jan 2015 16:25:50.000,53.408,23.976,2122.675241
02 Jan 2015 16:26:00.000,53.829,24.15,2111.892184
02 Jan 2015 16:26:10.000,54.25,24.329,2101.056606
02 Jan 2015 16:26:20.000,54.672,24.514,2090.168967
02 Jan 2015 16:26:30.000,55.095,24.703,2079.229734
02 Jan 2015 16:26:40.000,55.518,24.899,2068.239384
02 Jan 2015 16:26:50.000,55.941,25.1,2057.198404
02 Jan 2015 16:27:00.000,56.366,25.307,2046.107286
02 Jan 2015 16:27:10.000,56.791,25.52,2034.966537
02 Jan 2015 16:27:20.000,57.216,25.74,2023.776669
02 Jan 2015 16:27:30.000,57.642,25.966,2012.538205
02 Jan 2015 16:27:40.000,58.069,26.2,2001.251678
02 Jan 2015 16:27:50.000,58.496,26.441,1989.917632
02 Jan 2015 16:28:00.000,58.923,26.69,1978.53662
02 Jan 2015 16:28:10.000,59.352,26.947,1967.109204
02 Jan 2015 16:28:20.000,59.78,27.213,1955.635958
02 Jan 2015 16:28:30.000,60.209,27.487,1944.117466
02 Jan 2015 16:28:40.000,60.638,27.771,1932.554324
02 Jan 2015 16:28:50.000,61.068,28.064,1920.947136
02 Jan 2015 16:29:00.000,61.498,28.367,1909.296519
02 Jan 2015 16:29:10.000,61.929,28.682,1897.603099
02 Jan 2015 16:29:20.000,62.359,29.007,1885.867514
02 Jan 2015 16:29:30.000,62.79,29.344,1874.090412
02 Jan 2015 16:29:40.000,63.221,29.694,1862.272454
02 Jan 2015 16:29:50.000,63.652,30.056,1850.414309
02 Jan 2015 16:30:00.000,64.083,30.432,1838.516658
02 Jan 2015 16:30:10.000,64.514,30.823,1826.589828
02 Jan 2015 16:30:20.000,64.945,31.228,1814.624903
02 Jan 2015 16:30:30.000,65.376,31.65,1802.622516
02 Jan 2015 16:30:40.000,65.807,32.088,1790.583306
02 Jan 2015 16:30:50.000,66.238,32.545,1778.507924
02 Jan 2015 16:31:00.000,66.668,33.02,1766.39703
02 Jan 2015 16:31:10.000,67.097,33.515,1754.251297
02 Jan 2015 16:31:20.000,67.526,34.031,1742.071408
02 Jan 2015 16:31:30.000,67.954,34.569,1729.858057
02 Jan 2015 16:31:40.000,68.382,35.131,1717.611952
02 Jan 2015 16:31:50.000,68.808,35.718,1705.33381
02 Jan 2015 16:32:00.000,69.233,36.331,1693.024363
02 Jan 2015 16:32:10.000,69.657,36.972,1680.684355
02 Jan 2015 16:32:20.000,70.079,37.644,1668.314543
02 Jan 2015 16:32:30.000,70.5,38.347,1655.915696
02 Jan 2015 16:32:40.000,70.919,39.084,1643.488599
02 Jan 2015 16:32:50.000,71.335,39.857,1631.034048
02 Jan 2015 16:33:00.000,71.75,40.669,1618.552855
02 Jan 2015 16:33:10.000,72.161,41.521,1606.045846
02 Jan 2015 16:33:20.000,72.57,42.417,1593.513861
02 Jan 2015 16:33:30.000,72.975,43.36,1580.957752
02 Jan 2015 16:33:40.000,73.376,44.352,1568.37839
02 Jan 2015 16:33:50.000,73.774,45.397,1555.776659
02 Jan 2015 16:34:00.000,74.167,46.498,1543.153456
02 Jan 2015 16:34:10.000,74.554,47.659,1530.509695
02 Jan 2015 16:34:20.000,74.936,48.884,1517.846306
02 Jan 2015 16:34:30.000,75.312,50.177,1505.164231
02 Jan 2015 16:34:40.000,75.681,51.543,1492.46443
02 Jan 2015 16:34:50.000,76.043,52.985,1479.747876
02 Jan 2015 16:35:00.000,76.396,54.509,1467.015559
02 Jan 2015 16:35:10.000,76.74,56.119,1454.280887
02 Jan 2015 16:35:20.000,77.074,57.82,1441.532614
02 Jan 2015 16:35:30.000,77.397,59.616,1428.771665
02 Jan 2015 16:35:40.000,77.707,61.512,1415.998974
02 Jan 2015 16:35:50.000,78.004,63.51,1403.215491
02 Jan 2015 16:36:00.000,78.287,65.616,1390.422174
02 Jan 2015 16:36:10.000,78.553,67.83,1377.619998
02 Jan 2015 16:36:20.000,78.803,70.154,1364.809947
02 Jan 2015 16:36:30.000,79.033,72.589,1351.993023
02 Jan 2015 16:36:40.000,79.244,75.133,1339.17024
02 Jan 2015 16:36:50.000,79.432,77.782,1326.342626
02 Jan 2015 16:37:00.000,79.598,80.531,1313.511224
02 Jan 2015 16:37:10.000,79.739,83.372,1300.677093
02 Jan 2015 16:37:20.000,79.855,86.295,1287.841308
02 Jan 2015 16:37:30.000,79.944,89.288,1275.004959
02 Jan 2015 16:37:40.000,80.004,92.336,1262.169151
02 Jan 2015 16:37:50.000,80.036,95.423,1249.335009
02 Jan 2015 16:38:00.000,80.039,98.532,1236.503672
02 Jan 2015 16:38:10.000,80.012,101.643,1223.676297
02 Jan 2015 16:38:20.000,79.955,104.739,1210.854058
02 Jan 2015 16:38:30.000,79.869,107.801,1198.038148
02 Jan 2015 16:38:40.000,79.754,110.813,1185.229775
02 Jan 2015 16:38:50.000,79.611,113.761,1172.430169
02 Jan 2015 16:39:00.000,79.44,116.629,1159.640574
02 Jan 2015 16:39:10.000,79.242,119.409,1146.862256
02 Jan 2015 16:39:20.000,79.02,122.091,1134.096495
02 Jan 2015 16:39:30.000,78.773,124.669,1121.344594
02 Jan 2015 16:39:40.000,78.503,127.14,1108.607871
02 Jan 2015 16:39:50.000,78.212,129.5,1095.887664
02 Jan 2015 16:40:00.000,77.9,131.751,1083.185329
02 Jan 2015 16:40:10.000,77.57,133.892,1070.513512
02 Jan 2015 16:40:20.000,77.221,135.927,1057.862774
02 Jan 2015 16:40:30.000,76.856,137.857,1045.234421
02 Jan 2015 16:40:40.000,76.475,139.687,1032.629765
02 Jan 2015 16:40:50.000,76.08,141.42,1020.05013
02 Jan 2015 16:41:00.000,75.672,143.061,1007.49685
02 Jan 2015 16:41:10.000,75.25,144.615,994.971268
02 Jan 2015 16:41:20.000,74.817,146.086,982.474738
02 Jan 2015 16:41:30.000,74.373,147.479,970.008626
02 Jan 2015 16:41:40.000,73.918,148.798,957.574309
02 Jan 2015 16:41:50.000,73.454,150.048,945.173175
02 Jan 2015 16:42:00.000,72.981,151.233,932.806624
02 Jan 2015 16:42:10.000,72.499,152.357,920.476069
02 Jan 2015 16:42:20.000,72.008,153.423,908.182935
02 Jan 2015 16:42:30.000,71.511,154.436,895.928661
02 Jan 2015 16:42:40.000,71.005,155.398,883.714699
02 Jan 2015 16:42:50.000,70.493,156.313,871.542513
02 Jan 2015 16:43:00.000,69.975,157.184,859.413584
02 Jan 2015 16:43:10.000,69.45,158.013,847.329404
02 Jan 2015 16:43:20.000,68.92,158.803,835.291483
02 Jan 2015 16:43:30.000,68.383,159.556,823.301342
02 Jan 2015 16:43:40.000,67.842,160.276,811.360519
02 Jan 2015 16:43:50.000,67.295,160.963,799.470568
02 Jan 2015 16:44:00.000,66.743,161.619,787.633057
02 Jan 2015 16:44:10.000,66.186,162.247,775.849569
02 Jan 2015 16:44:20.000,65.625,162.848,764.121703
02 Jan 2015 16:44:30.000,65.059,163.424,752.451074
02 Jan 2015 16:44:40.000,64.489,163.976,740.839311
02 Jan 2015 16:44:50.000,63.915,164.506,729.288062
02 Jan 2015 16:45:00.000,63.336,165.014,717.798985
02 Jan 2015 16:45:10.000,62.754,165.503,706.372742
02 Jan 2015 16:45:20.000,62.167,165.972,695.01302
02 Jan 2015 16:45:30.000,61.577,166.424,683.721518
02 Jan 2015 16:45:40.000,60.983,166.859,672.499932
02 Jan 2015 16:45:50.000,60.386,167.278,661.349955
02 Jan 2015 16:46:00.000,59.785,167.681,650.273279
02 Jan 2015 16:46:10.000,59.18,168.07,639.271591
02 Jan 2015 16:46:20.000,58.573,168.446,628.346575
02 Jan 2015 16:46:30.000,57.962,168.808,617.499913
02 Jan 2015 16:46:40.000,57.348,169.158,606.733281
02 Jan 2015 16:46:50.000,56.731,169.496,596.048353
02 Jan 2015 16:47:00.000,56.111,169.823,585.446799
02 Jan 2015 16:47:10.000,55.488,170.14,574.930286
02 Jan 2015 16:47:20.000,54.862,170.446,564.500476
02 Jan 2015 16:47:30.000,54.233,170.743,554.159028
02 Jan 2015 16:47:40.000,53.602,171.03,543.907598
02 Jan 2015 16:47:50.000,52.967,171.309,533.747838
02 Jan 2015 16:48:00.000,52.33,171.58,523.681398
02 Jan 2015 16:48:10.000,51.69,171.842,513.709923
02 Jan 2015 16:48:20.000,51.048,172.097,503.835057
02 Jan 2015 16:48:30.000,50.402,172.344,494.05844
02 Jan 2015 16:48:40.000,49.755,172.584,484.381708
02 Jan 2015 16:48:50.000,49.105,172.818,474.806499
02 Jan 2015 16:49:00.000,48.452,173.046,465.334444
02 Jan 2015 16:49:10.000,47.797,173.267,455.967173
02 Jan 2015 16:49:20.000,47.139,173.482,446.706317
02 Jan 2015 16:49:30.000,46.479,173.692,437.553501
02 Jan 2015 16:49:40.000,45.817,173.897,428.51035
02 Jan 2015 16:49:50.000,45.152,174.096,419.578487
02 Jan 2015 16:50:00.000,44.485,174.29,410.759533
02 Jan 2015 16:50:10.000,43.815,174.48,402.025174
02 Jan 2015 16:50:20.000,43.143,174.665,393.4085
02 Jan 2015 16:50:30.000,42.469,174.846,384.911366
02 Jan 2015 16:50:40.000,41.793,175.023,376.5356
02 Jan 2015 16:50:50.000,41.115,175.196,368.283001
02 Jan 2015 16:51:00.000,40.434,175.364,360.155339
02 Jan 2015 16:51:10.000,39.752,175.529,352.154353
02 Jan 2015 16:51:20.000,39.067,175.691,344.281751
02 Jan 2015 16:51:30.000,38.381,175.849,336.539207
02 Jan 2015 16:51:40.000,37.692,176.004,328.92836
02 Jan 2015 16:51:50.000,37.002,176.155,321.450816
02 Jan 2015 16:52:00.000,36.309,176.304,314.108144
02 Jan 2015 16:52:10.000,35.615,176.449,306.901879
02 Jan 2015 16:52:20.000,34.919,176.592,299.833516
02 Jan 2015 16:52:30.000,34.221,176.732,292.904515
02 Jan 2015 16:52:40.000,33.522,176.869,286.116298
02 Jan 2015 16:52:50.000,32.821,177.004,279.470249
02 Jan 2015 16:53:00.000,32.118,177.137,272.967716
02 Jan 2015 16:53:10.000,31.413,177.267,266.610005
02 Jan 2015 16:53:20.000,30.707,177.395,260.398389
02 Jan 2015 16:53:30.000,29.999,177.52,254.334099
02 Jan 2015 16:53:40.000,29.29,177.644,248.418331
02 Jan 2015 16:53:50.000,28.579,177.766,242.652243
02 Jan 2015 16:54:00.000,27.867,177.885,237.036956
02 Jan 2015 16:54:10.000,27.153,178.003,231.573555
02 Jan 2015 16:54:20.000,26.438,178.119,226.263088
02 Jan 2015 16:54:30.000,25.722,178.234,221.106567
02 Jan 2015 16:54:40.000,25.004,178.347,216.104971
02 Jan 2015 16:54:50.000,24.285,178.458,211.259245
02 Jan 2015 16:55:00.000,23.565,178.568,206.570297
02 Jan 2015 16:55:10.000,22.843,178.676,201.973507
02 Jan 2015 16:55:20.000,22.12,178.783,197.536744
02 Jan 2015 16:55:30.000,21.396,178.889,193.261381
02 Jan 2015 16:55:40.000,20.67,178.993,189.148735
02 Jan 2015 16:55:50.000,19.944,179.097,185.200069
02 Jan 2015 16:56:00.000,19.217,179.199,181.416589
02 Jan 2015 16:56:10.000,18.488,179.3,177.79944
02 Jan 2015 16:56:20.000,17.759,179.4,174.349707
02 Jan 2015 16:56:30.000,17.029,179.499,171.068412
02 Jan 2015 16:56:40.000,16.298,179.596,167.956513
02 Jan 2015 16:56:50.000,15.566,179.694,165.0149
02 Jan 2015 16:57:00.000,14.834,179.79,162.2444
02 Jan 2015 16:57:10.000,14.101,179.885,159.64577
02 Jan 2015 16:57:20.000,13.367,179.98,157.219698
02 Jan 2015 16:57:30.000,12.632,-179.926,154.966805
02 Jan 2015 16:57:40.000,11.897,-179.833,152.887641
02 Jan 2015 16:57:50.000,11.161,-179.741,150.982687
02 Jan 2015 16:58:00.000,10.425,-179.649,149.252352
02 Jan 2015 16:58:10.000,9.688,-179.557,147.696979
02 Jan 2015 16:58:20.000,8.951,-179.466,146.31684
02 Jan 2015 16:58:30.000,8.214,-179.376,145.112135
02 Jan 2015 16:58:40.000,7.476,-179.286,144.083001
02 Jan 2015 16:58:50.000,6.738,-179.196,143.229503
02 Jan 2015 16:59:00.000,6.0,-179.107,142.551641
02 Jan 2015 16:59:10.000,5.262,-179.018,142.049349
02 Jan 2015 16:59:20.000,4.523,-178.93,141.722498
02 Jan 2015 16:59:30.000,3.785,-178.841,141.570895
02 Jan 2015 16:59:40.000,3.046,-178.753,141.594285
02 Jan 2015 16:59:50.000,2.307,-178.665,141.792354
02 Jan 2015 17:00:00.000,1.569,-178.578,142.16473
02 Jan 2015 17:00:10.000,0.83,-178.49,142.630086
02 Jan 2015 17:00:20.000,0.092,-178.403,143.269462
02 Jan 2015 17:00:30.000,-0.646,-178.315,144.083039
02 Jan 2015 17:00:40.000,-1.384,-178.227,145.070942
02 Jan 2015 17:00:50.000,-2.122,-178.14,146.23324
02 Jan 2015 17:01:00.000,-2.859,-178.052,147.569939
02 Jan 2015 17:01:10.000,-3.596,-177.964,149.080987
02 Jan 2015 17:01:20.000,-4.333,-177.876,150.766271
02 Jan 2015 17:01:30.000,-5.069,-177.788,152.625612
02 Jan 2015 17:01:40.000,-5.805,-177.7,154.658769
02 Jan 2015 17:01:50.000,-6.541,-177.611,156.865436
02 Jan 2015 17:02:00.000,-7.275,-177.523,159.245239
02 Jan 2015 17:02:10.000,-8.009,-177.433,161.79774
02 Jan 2015 17:02:20.000,-8.743,-177.344,164.522434
02 Jan 2015 17:02:30.000,-9.476,-177.254,167.418748
02 Jan 2015 17:02:40.000,-10.208,-177.164,170.486042
02 Jan 2015 17:02:50.000,-10.939,-177.073,173.723611
02 Jan 2015 17:03:00.000,-11.67,-176.981,177.130682
02 Jan 2015 17:03:10.000,-12.399,-176.889,180.706414
02 Jan 2015 17:03:20.000,-13.128,-176.797,184.449904
02 Jan 2015 17:03:30.000,-13.856,-176.704,188.360182
02 Jan 2015 17:03:40.000,-14.582,-176.61,192.436213
02 Jan 2015 17:03:50.000,-15.308,-176.515,196.676901
02 Jan 2015 17:04:00.000,-16.033,-176.42,201.081088
02 Jan 2015 17:04:10.000,-16.756,-176.324,205.647555
02 Jan 2015 17:04:20.000,-17.479,-176.227,210.375026
02 Jan 2015 17:04:30.000,-18.2,-176.129,215.262167
02 Jan 2015 17:04:40.000,-18.92,-176.03,220.307589
02 Jan 2015 17:04:50.000,-19.639,-175.93,225.509851
02 Jan 2015 17:05:00.000,-20.356,-175.829,230.867461
02 Jan 2015 17:05:10.000,-21.072,-175.727,236.317267
02 Jan 2015 17:05:20.000,-21.786,-175.624,241.918783
02 Jan 2015 17:05:30.000,-22.499,-175.52,247.670945
02 Jan 2015 17:05:40.000,-23.21,-175.414,253.57266
02 Jan 2015 17:05:50.000,-23.92,-175.308,259.622804
02 Jan 2015 17:06:00.000,-24.629,-175.199,265.820226
02 Jan 2015 17:06:10.000,-25.336,-175.09,272.163742
02 Jan 2015 17:06:20.000,-26.042,-174.979,278.652138
02 Jan 2015 17:06:30.000,-26.745,-174.866,285.284169
02 Jan 2015 17:06:40.000,-27.448,-174.752,292.058558
02 Jan 2015 17:06:50.000,-28.148,-174.636,298.973995
02 Jan 2015 17:07:00.000,-28.847,-174.519,306.02914
02 Jan 2015 17:07:10.000,-29.544,-174.399,313.222618
02 Jan 2015 17:07:20.000,-30.24,-174.278,320.553025
02 Jan 2015 17:07:30.000,-30.933,-174.155,328.01892
02 Jan 2015 17:07:40.000,-31.625,-174.03,335.618834
02 Jan 2015 17:07:50.000,-32.315,-173.902,343.351262
02 Jan 2015 17:08:00.000,-33.003,-173.773,351.214669
02 Jan 2015 17:08:10.000,-33.689,-173.641,359.207487
02 Jan 2015 17:08:20.000,-34.374,-173.507,367.328118
02 Jan 2015 17:08:30.000,-35.056,-173.37,375.574932
02 Jan 2015 17:08:40.000,-35.736,-173.231,383.946268
02 Jan 2015 17:08:50.000,-36.415,-173.089,392.440436
02 Jan 2015 17:09:00.000,-37.091,-172.945,401.055716
02 Jan 2015 17:09:10.000,-37.765,-172.797,409.79036
02 Jan 2015 17:09:20.000,-38.437,-172.647,418.642593
02 Jan 2015 17:09:30.000,-39.107,-172.493,427.610614
02 Jan 2015 17:09:40.000,-39.775,-172.337,436.692594
02 Jan 2015 17:09:50.000,-40.441,-172.177,445.886684
02 Jan 2015 17:10:00.000,-41.104,-172.013,455.191008
02 Jan 2015 17:10:10.000,-41.765,-171.846,464.57813
02 Jan 2015 17:10:20.000,-42.423,-171.675,474.070645
02 Jan 2015 17:10:30.000,-43.079,-171.501,483.666876
02 Jan 2015 17:10:40.000,-43.733,-171.322,493.365144
02 Jan 2015 17:10:50.000,-44.385,-171.139,503.163774
02 Jan 2015 17:11:00.000,-45.034,-170.952,513.06109
02 Jan 2015 17:11:10.000,-45.681,-170.761,523.055422
02 Jan 2015 17:11:20.000,-46.325,-170.564,533.145097
02 Jan 2015 17:11:30.000,-46.967,-170.363,543.328448
02 Jan 2015 17:11:40.000,-47.607,-170.156,553.603805
02 Jan 2015 17:11:50.000,-48.244,-169.944,563.969504
02 Jan 2015 17:12:00.000,-48.878,-169.726,574.423879
02 Jan 2015 17:12:10.000,-49.51,-169.503,584.965266
02 Jan 2015 17:12:20.000,-50.14,-169.274,595.592002
02 Jan 2015 17:12:30.000,-50.766,-169.038,606.302426
02 Jan 2015 17:12:40.000,-51.391,-168.795,617.094875
02 Jan 2015 17:12:50.000,-52.012,-168.546,627.967689
02 Jan 2015 17:13:00.000,-52.631,-168.289,638.919206
02 Jan 2015 17:13:10.000,-53.247,-168.025,649.947767
02 Jan 2015 17:13:20.000,-53.86,-167.753,661.051711
02 Jan 2015 17:13:30.000,-54.471,-167.472,672.229378
02 Jan 2015 17:13:40.000,-55.078,-167.183,683.479107
02 Jan 2015 17:13:50.000,-55.683,-166.885,694.799238
02 Jan 2015 17:14:00.000,-56.285,-166.577,706.18811
02 Jan 2015 17:14:10.000,-56.884,-166.259,717.644062
02 Jan 2015 17:14:20.000,-57.48,-165.931,729.165433
02 Jan 2015 17:14:30.000,-58.072,-165.592,740.750563
02 Jan 2015 17:14:40.000,-58.662,-165.241,752.397791
02 Jan 2015 17:14:50.000,-59.248,-164.878,764.105457
02 Jan 2015 17:15:00.000,-59.831,-164.503,775.871899
02 Jan 2015 17:15:10.000,-60.411,-164.114,787.696804
02 Jan 2015 17:15:20.000,-60.987,-163.711,799.576264
02 Jan 2015 17:15:30.000,-61.56,-163.294,811.508634
02 Jan 2015 17:15:40.000,-62.129,-162.86,823.492285
02 Jan 2015 17:15:50.000,-62.695,-162.411,835.525605
02 Jan 2015 17:16:00.000,-63.256,-161.943,847.607001
02 Jan 2015 17:16:10.000,-63.815,-161.458,859.734893
02 Jan 2015 17:16:20.000,-64.369,-160.953,871.90772
02 Jan 2015 17:16:30.000,-64.919,-160.428,884.123939
02 Jan 2015 17:16:40.000,-65.465,-159.881,896.382021
02 Jan 2015 17:16:50.000,-66.007,-159.311,908.680456
02 Jan 2015 17:17:00.000,-66.545,-158.717,921.017748
02 Jan 2015 17:17:10.000,-67.078,-158.097,933.39242
02 Jan 2015 17:17:20.000,-67.606,-157.449,945.803008
02 Jan 2015 17:17:30.000,-68.13,-156.773,958.248065
02 Jan 2015 17:17:40.000,-68.648,-156.066,970.726161
02 Jan 2015 17:17:50.000,-69.161,-155.327,983.235879
02 Jan 2015 17:18:00.000,-69.669,-154.552,995.775817
02 Jan 2015 17:18:10.000,-70.171,-153.741,1008.344588
02 Jan 2015 17:18:20.000,-70.668,-152.891,1020.940818
02 Jan 2015 17:18:30.000,-71.158,-151.999,1033.56315
02 Jan 2015 17:18:40.000,-71.641,-151.062,1046.210237
02 Jan 2015 17:18:50.000,-72.118,-150.079,1058.880746
02 Jan 2015 17:19:00.000,-72.587,-149.045,1071.573357
02 Jan 2015 17:19:10.000,-73.049,-147.958,1084.286762
02 Jan 2015 17:19:20.000,-73.502,-146.815,1097.019666
02 Jan 2015 17:19:30.000,-73.947,-145.611,1109.770784
02 Jan 2015 17:19:40.000,-74.383,-144.343,1122.538842
02 Jan 2015 17:19:50.000,-74.81,-143.007,1135.32258
02 Jan 2015 17:20:00.000,-75.226,-141.6,1148.120746
02 Jan 2015 17:20:10.000,-75.631,-140.118,1160.943761
02 Jan 2015 17:20:20.000,-76.024,-138.555,1173.778157
02 Jan 2015 17:20:30.000,-76.405,-136.909,1186.622623
02 Jan 2015 17:20:40.000,-76.773,-135.176,1199.475868
02 Jan 2015 17:20:50.000,-77.127,-133.351,1212.33662
02 Jan 2015 17:21:00.000,-77.465,-131.431,1225.203623
02 Jan 2015 17:21:10.000,-77.788,-129.414,1238.075643
02 Jan 2015 17:21:20.000,-78.093,-127.297,1250.951461
02 Jan 2015 17:21:30.000,-78.38,-125.079,1263.829878
02 Jan 2015 17:21:40.000,-78.648,-122.76,1276.709712
02 Jan 2015 17:21:50.000,-78.896,-120.341,1289.5898
02 Jan 2015 17:22:00.000,-79.122,-117.825,1302.468996
02 Jan 2015 17:22:10.000,-79.325,-115.217,1315.346173
02 Jan 2015 17:22:20.000,-79.505,-112.521,1328.220219
02 Jan 2015 17:22:30.000,-79.659,-109.748,1341.090042
02 Jan 2015 17:22:40.000,-79.789,-106.907,1353.954564
02 Jan 2015 17:22:50.000,-79.892,-104.01,1366.812727
02 Jan 2015 17:23:00.000,-79.968,-101.07,1379.663486
02 Jan 2015 17:23:10.000,-80.018,-98.103,1392.505813
02 Jan 2015 17:23:20.000,-80.04,-95.125,1405.338698
02 Jan 2015 17:23:30.000,-80.035,-92.152,1418.161143
02 Jan 2015 17:23:40.000,-80.003,-89.199,1430.972167
02 Jan 2015 17:23:50.000,-79.945,-86.283,1443.770803
02 Jan 2015 17:24:00.000,-79.861,-83.417,1456.556098
02 Jan 2015 17:24:10.000,-79.752,-80.615,1469.327113
02 Jan 2015 17:24:20.000,-79.62,-77.887,1482.082923
02 Jan 2015 17:24:30.000,-79.465,-75.242,1494.822614
02 Jan 2015 17:24:40.000,-79.289,-72.687,1507.545288
02 Jan 2015 17:24:50.000,-79.093,-70.229,1520.250056
02 Jan 2015 17:25:00.000,-78.878,-67.869,1532.936043
02 Jan 2015 17:25:10.000,-78.645,-65.611,1545.614311
02 Jan 2015 17:25:20.000,-78.396,-63.454,1558.271767
02 Jan 2015 17:25:30.000,-78.132,-61.398,1570.907472
02 Jan 2015 17:25:40.000,-77.854,-59.44,1583.520501
02 Jan 2015 17:25:50.000,-77.564,-57.579,1596.109944
02 Jan 2015 17:26:00.000,-77.261,-55.81,1608.674904
02 Jan 2015 17:26:10.000,-76.948,-54.13,1621.214503
02 Jan 2015 17:26:20.000,-76.625,-52.537,1633.727873
02 Jan 2015 17:26:30.000,-76.293,-51.024,1646.214162
02 Jan 2015 17:26:40.000,-75.953,-49.59,1658.672533
02 Jan 2015 17:26:50.000,-75.606,-48.229,1671.102164
02 Jan 2015 17:27:00.000,-75.251,-46.937,1683.502245
02 Jan 2015 17:27:10.000,-74.891,-45.711,1695.871982
02 Jan 2015 17:27:20.000,-74.525,-44.546,1708.210593
02 Jan 2015 17:27:30.000,-74.153,-43.44,1720.517312
02 Jan 2015 17:27:40.000,-73.777,-42.389,1732.791385
02 Jan 2015 17:27:50.000,-73.397,-41.39,1745.032072
02 Jan 2015 17:28:00.000,-73.013,-40.439,1757.238645
02 Jan 2015 17:28:10.000,-72.626,-39.533,1769.41039
02 Jan 2015 17:28:20.000,-72.236,-38.671,1781.546605
02 Jan 2015 17:28:30.000,-71.842,-37.848,1793.646601
02 Jan 2015 17:28:40.000,-71.447,-37.064,1805.709701
02 Jan 2015 17:28:50.000,-71.048,-36.316,1817.735238
02 Jan 2015 17:29:00.000,-70.648,-35.601,1829.72256
02 Jan 2015 17:29:10.000,-70.246,-34.917,1841.671022
02 Jan 2015 17:29:20.000,-69.843,-34.264,1853.579994
02 Jan 2015 17:29:30.000,-69.438,-33.639,1865.448855
02 Jan 2015 17:29:40.000,-69.031,-33.04,1877.276992
02 Jan 2015 17:29:50.000,-68.624,-32.466,1889.063805
02 Jan 2015 17:30:00.000,-68.215,-31.916,1900.808704
02 Jan 2015 17:30:10.000,-67.806,-31.389,1912.520141
02 Jan 2015 17:30:20.000,-67.396,-30.882,1924.188348
02 Jan 2015 17:30:30.000,-66.985,-30.396,1935.812687
02 Jan 2015 17:30:40.000,-66.573,-29.928,1947.392528
02 Jan 2015 17:30:50.000,-66.161,-29.479,1958.927253
02 Jan 2015 17:31:00.000,-65.749,-29.046,1970.416256
02 Jan 2015 17:31:10.000,-65.337,-28.63,1981.858937
02 Jan 2015 17:31:20.000,-64.924,-28.229,1993.25471
02 Jan 2015 17:31:30.000,-64.511,-27.843,2004.602999
02 Jan 2015 17:31:40.000,-64.098,-27.47,2015.903236
02 Jan 2015 17:31:50.000,-63.685,-27.111,2027.154866
02 Jan 2015 17:32:00.000,-63.272,-26.764,2038.357342
02 Jan 2015 17:32:10.000,-62.859,-26.429,2049.510127
02 Jan 2015 17:32:20.000,-62.446,-26.106,2060.612695
02 Jan 2015 17:32:30.000,-62.033,-25.793,2071.664529
02 Jan 2015 17:32:40.000,-61.62,-25.491,2082.665123
02 Jan 2015 17:32:50.000,-61.208,-25.198,2093.613978
02 Jan 2015 17:33:00.000,-60.796,-24.916,2104.510607
02 Jan 2015 17:33:10.000,-60.384,-24.642,2115.35453
02 Jan 2015 17:33:20.000,-59.972,-24.377,2126.145277
02 Jan 2015 17:33:30.000,-59.561,-24.12,2136.882388
02 Jan 2015 17:33:40.000,-59.15,-23.871,2147.565409
02 Jan 2015 17:33:50.000,-58.74,-23.629,2158.193897
02 Jan 2015 17:34:00.000,-58.33,-23.395,2168.767415
02 Jan 2015 17:34:10.000,-57.92,-23.168,2179.285538
02 Jan 2015 17:34:20.000,-57.511,-22.948,2189.747844
02 Jan 2015 17:34:30.000,-57.102,-22.734,2200.153922
02 Jan 2015 17:34:40.000,-56.693,-22.526,2210.503368
02 Jan 2015 17:34:50.000,-56.286,-22.324,2220.795785
02 Jan 2015 17:35:00.000,-55.878,-22.128,2231.030781
02 Jan 2015 17:35:10.000,-55.471,-21.937,2241.214138
02 Jan 2015 17:35:20.000,-55.065,-21.752,2251.339233
02 Jan 2015 17:35:30.000,-54.659,-21.571,2261.405644
02 Jan 2015 17:35:40.000,-54.254,-21.396,2271.412958
02 Jan 2015 17:35:50.000,-53.849,-21.225,2281.360766
02 Jan 2015 17:36:00.000,-53.445,-21.059,2291.248667
02 Jan 2015 17:36:10.000,-53.041,-20.897,2301.076269
02 Jan 2015 17:36:20.000,-52.638,-20.74,2310.843185
02 Jan 2015 17:36:30.000,-52.235,-20.586,2320.549035
02 Jan 2015 17:36:40.000,-51.833,-20.436,2330.193447
02 Jan 2015 17:36:50.000,-51.432,-20.291,2339.776056
02 Jan 2015 17:37:00.000,-51.031,-20.148,2349.296501
02 Jan 2015 17:37:10.000,-50.631,-20.01,2358.754433
02 Jan 2015 17:37:20.000,-50.231,-19.875,2368.149504
02 Jan 2015 17:37:30.000,-49.832,-19.743,2377.481378
02 Jan 2015 17:37:40.000,-49.433,-19.614,2386.749722
02 Jan 2015 17:37:50.000,-49.035,-19.488,2395.954211
02 Jan 2015 17:38:00.000,-48.638,-19.366,2405.094525
