197503  20    20  19  19  18  16  21  23  24  0.86  4
197504  16    20  16  13  14  12  16  16  19  0.71  3
197505  13    18  16  15  11  11  10  13  15  0.67  3
197506  11    11  10  10  10  10  12  14  13  0.56  3
197507  12    11  12  13  15  14  10  10  11  0.58  3
197508  10    11  14  11  10   9   9   9  10  0.52  2
197509  10    12  11   9   9  10   9   8   9  0.46  2
197510  12    13  14  15  10   8   9  11  14  0.53  2
197511  18    18  14  17  17  16  20  24  17  0.77  3
197512  12    14  13  11  10  11  13  12  11  0.58  3
197601  13    16  13  10   9  12  13  17  18  0.64  3
197602  17    19  16  14  16  16  17  17  20  0.84  4
197603  23    23  26  23  18  21  23  22  23  0.89  4
197604  17    19  24  22  19  14  11  14  16  0.71  3
197605  14    18  16  12  12  11  10  16  16  0.59  3
197606  10     9  10  10  13   9   7  10  10  0.47  2
197607   9    10   9   9   9   9   8  10   8  0.45  2
197608   9     8   8   9  11   8   8   8   9  0.41  2
197609  13    14  16  14  14  13  12  11  12  0.62  3
197610  12    12  13  14  11  12   9  10  12  0.56  3
197611   9    11  11   8   7   8   9  10   9  0.43  2
197612  10    12  14  11  10  10   9   7   9  0.48  2
197701  10    14  11   9   7   9  10   9  12  0.53  2
197702  11    13  13   8   9  10  10  13  13  0.59  3
197703  11    14  12   9   7   8  10  12  14  0.55  2
197704  16    21  18  17  11  11  14  15  17  0.71  3
197705  11    11  12  11   9  10  13  14  11  0.53  2
197706   8     9   8   7   6   8   7   8   8  0.38  2
197707  14    15  15  16  13  15  12  11  12  0.65  3
197708  13    12  13  14  14  15  12  13  11  0.64  3
197709  16    16  17  15  15  14  17  17  17  0.66  3
197710  13    14  16  13  13  11  10  12  14  0.57  2
197711  10    14  10   8   9   9  10   8  11  0.46  2
197712  10    11  15  10   7   8   9  12  10  0.44  2
197801  15    19  16  14  13  12  17  14  18  0.63  3
197802  16    17  16  14  15  14  15  17  19  0.75  3
197803  16    17  17  14  14  18  18  19  14  0.75  3
197804  23    32  23  18  14  20  27  24  28  0.95  4
197805  25    26  23  29  20  29  19  23  29  0.81  4
197806  20    20  19  16  18  19  18  23  25  0.84  4
197807  13    14  12  12   9  16  17  10  13  0.52  2
197808  17    14  16  20  19  21  16  15  13  0.63  3
197809  18    15  19  24  21  21  17  13  16  0.72  3
197810  12    11  13  12  12  12  10  11  12  0.59  3
197811  15    14  14  13  13  16  18  17  15  0.68  3
197812  13    13  17  13  12  14  14  13  10  0.63  3
197901  16    19  19  11  14  15  15  20  18  0.80  4
197902  15    16  17  16  14  14  13  14  14  0.70  3
197903  19    19  16  19  18  19  19  18  20  0.81  4
197904  25    32  30  23  22  23  23  20  29  0.96  4
197905  14    14  14  11  11  13  14  18  17  0.68  3
197906  12     8  10  10   8  12  13  18  13  0.58  3
197907  12    12  10   8   9  12  13  15  14  0.59  3
197908  18    13  12  14  18  19  24  23  18  0.75  3
197909  14    16  16  14  12  14  14  12  12  0.66  3
197910  12    13  12  11  12  12  13  10  11  0.56  2
197911  10    10  10  11   9   9  11  11   8  0.48  2
197912   9     8  10   8   9   9   9   9   9  0.44  2
198001  10    11   9   8   9  11  11  13  12  0.51  2
198002  11    10  11  11  10  11  10  12  13  0.51  2
198003   8     8   9   9   8   8   6   6   7  0.35  1
198004  11    13  12   9  11  11  12  12  12  0.56  3
198005  10    10   8   9  10  11   9  12  12  0.49  2
198006  13    13   9  11  11  15  15  16  16  0.59  3
198007  11    12   9   6   8  11  12  14  15  0.53  2
198008  10    10   8   8  10  13  12  10   9  0.50  2
198009   8     9   8   7   7   8   9   8   9  0.42  2
198010  14    12  14  17  14  15  13  14  14  0.65  3
198011  13    14  14  14  15  13  13  12  13  0.71  3
198012  13    12  14  12  10  13  15  15  11  0.60  3
198101   9     9  10   9   8  10   8  10   9  0.48  2
198102  14    15  12  11  11  15  16  18  15  0.69  3
198103  18    14  16  18  18  23  22  18  15  0.79  4
198104  28    32  33  28  22  35  27  23  23  0.99  5
198105  20    17  27  26  18  15  17  19  18  0.79  4
198106  12    10   9  12  11  13  13  15  10  0.56  3
198107  19    18  15  18  15  25  22  19  21  0.73  3
198108  15    16  15  14  13  16  18  16  16  0.77  4
198109  12    12  13  14  10  13  11  13  14  0.64  3
198110  23    22  25  21  22  24  25  26  23  0.96  4
198111  15    16  17  13  17  16  13  12  14  0.69  3
198112  10    10  12  12  10  10  10   9   9  0.51  2
198201  12    12  14  10  11  11  12  13  12  0.59  3
198202  33    32  35  31  32  33  28  34  37  1.27  6
198203  18    23  21  17  17  16  18  12  18  0.74  3
198204  22    20  23  23  18  21  23  23  24  0.95  4
198205  17    15  16  16  17  20  20  17  17  0.72  3
198206  22    23  22  21  16  21  22  22  27  0.95  4
198207  30    35  26  23  25  27  39  31  34  1.05  5
198208  21    18  19  21  19  25  25  23  22  0.91  4
198209  36    38  40  36  38  38  33  33  32  1.09  5
198210  18    20  21  18  15  17  17  18  20  0.87  4
198211  21    25  17  15  19  21  24  25  20  0.88  4
198212  21    20  20  24  23  23  19  20  17  0.90  4
198301  16    17  21  15  14  15  15  14  14  0.75  3
198302  27    27  29  24  25  26  28  28  25  0.99  5
198303  23    30  26  24  18  19  21  21  26  0.95  4
198304  24    28  26  22  22  24  24  25  23  1.04  5
198305  22    19  16  18  16  19  29  33  26  0.88  4
198306  15    15  18  16  13  16  20  15  12  0.72  3
198307  12    14  13  10  14  13  10  13  13  0.63  3
198308  16    22  20  16  13  13  13  19  16  0.73  3
198309  14    17  16  13  13  13  15  15  14  0.69  3
198310  17    16  16  16  16  17  20  19  18  0.77  4
198311  21    22  20  18  20  19  21  28  20  0.93  4
198312  15    14  14  12  13  17  16  16  15  0.71  3
198401  13    16  15  15  12  12  13  11  12  0.65  3
198402  17    26  18  13  13  12  14  17  20  0.79  4
198403  21    21  22  20  18  19  18  24  25  0.94  4
198404  25    29  25  21  20  18  29  29  31  0.93  4
198405  17    17  15  17  16  16  18  16  19  0.80  4
198406  15    19  16  13  13  18  15  15  14  0.75  3
198407  16    17  17  16  13  15  16  16  17  0.76  4
198408  16    17  17  18  15  16  14  14  17  0.74  3
198409  24    20  25  28  22  24  27  22  21  0.92  4
198410  23    27  23  21  18  22  22  29  25  0.94  4
198411  21    21  25  23  20  18  18  18  22  0.89  4
198412  18    17  20  17  15  15  17  19  22  0.87  4
198501  16    15  18  14  14  14  16  16  19  0.73  3
198502  15    15  17  18  12  15  14  15  16  0.72  3
198503  11    13  13  11   9   9   9  13  14  0.55  3
198504  21    25  25  26  19  20  19  16  18  0.83  4
198505   9    10   9   9   7   7   8   7  10  0.42  2
198506  11    12  12   9   9  10  11  12  14  0.55  2
198507  14    13  14  11  14  16  12  18  16  0.70  3
198508  13    15  15  13  12   9  10  15  15  0.65  3
198509  13     9  12  12  16  13  11  15  13  0.61  3
198510  14    14  16  17  13  10  14  15  14  0.65  3
198511  15    18  16  11  11  13  13  19  17  0.69  3
198512  13    15  15  15  12  12  12  13  11  0.61  3
198601  14    16  14  11  10  13  12  14  16  0.64  3
198602  27    32  25  17  19  23  33  35  36  0.88  4
198603  13    15  11  11  10  13  14  14  14  0.63  3
198604   8    10  10   8   8   6   7   7   7  0.41  2
198605  12    13  11  10   8  11  11  13  15  0.49  2
198606   8    10   8   7   8   9   8   8  10  0.42  2
198607   8    10   8   7   8   7   6   7  12  0.40  2
198608  12    13  13  12   9  13  12  14  13  0.62  3
198609  17    20  26  19  12  11  12  14  20  0.73  3
198610  11    10  10   9   9  10  11  13  12  0.53  2
198611  13    16  16  10  11  10  11  16  15  0.56  3
198612   8    11  10   7   7   7   7   8  10  0.42  2
198701   8     8   9   8   8   7   8   8   8  0.41  2
198702  10     9   9   9  10   9  11  11  11  0.51  2
198703  10    12  10  10  10  10  11   9  11  0.55  2
198704   7     6   9   7   8   8   7   6   5  0.34  1
198705   8     6   9   8   8   8   7   9   9  0.36  2
198706   7     7   6   7   7   7   6   8   9  0.34  1
198707  11    12  13   9  10  11   9  10  12  0.50  2
198708  14    12  13  15  12  15  15  14  12  0.66  3
198709  19    21  20  16  16  19  23  18  21  0.87  4
198710  16    14  15  15  17  17  18  17  13  0.73  3
198711  13    13  13  13  12  12  13  13  13  0.63  3
198712   9     9  11   9   7   8  10  10  10  0.43  2
198801  13    16  16  11  12  10  11  16  16  0.59  3
198802  15    16  16  17  15  12  14  14  13  0.64  3
198803  14    15  16  13  13  12  12  17  16  0.66  3
198804  16    16  16  15  16  15  15  21  13  0.67  3
198805  12    12  12  13  12  13  13  10  12  0.51  2
198806  11    10  11  11   9  10  12  13  11  0.54  2
198807  10    11  11  12  11  11   9  10  10  0.54  2
198808  10    11  12  11   9  10  11   9  11  0.55  3
198809  12    15  13  12  10  13  10  11  14  0.58  3
198810  13    12  11  12  15  14  12  14  11  0.54  2
198811  12    12  11  12  13  13  13  14  10  0.62  3
198812  13    11  13  12  14  14  14  16  12  0.67  3
198901  19    19  17  16  14  19  22  22  21  0.87  4
198902  15    19  18  13  13  15  14  16  16  0.78  4
198903  41    42  40  43  37  39  41  44  45  1.26  6
198904  23    27  24  20  15  19  23  28  25  0.95  4
198905  16    16  15  15  12  17  20  18  18  0.72  3
198906  17    19  16  14  15  17  17  21  16  0.73  3
198907   8     7   8   6   5   7   9  10   8  0.38  2
198908  20    23  22  20  16  21  15  19  22  0.80  4
198909  17    17  22  17  13  13  17  18  20  0.71  3
198910  21    21  22  18  21  23  20  26  18  0.76  3
198911  19    21  19  17  18  17  19  22  21  0.81  4
198912  16    18  16  13  14  14  16  20  20  0.75  3
199001  14    20  13  11  12  13  12  15  15  0.73  3
199002  23    28  27  21  18  19  20  25  26  1.01  5
199003  23    30  20  21  21  21  24  21  26  0.95  4
199004  27    24  32  33  28  30  25  26  21  1.01  5
199005  16    13  17  16  15  15  16  16  19  0.72  3
199006  16    17  16  13  12  19  19  15  18  0.58  3
199007  14    12  14  14  10  13  13  18  16  0.53  2
199008  19    15  17  18  18  25  21  19  15  0.79  4
199009  14    15  13  11  13  16  13  12  14  0.71  3
199010  15    17  16  15  12  13  13  15  14  0.69  3
199011   9    11  10   7   6   9  11  10   8  0.43  2
199012   7     7   8   6   7   7   8   7   7  0.34  1
199101   8    10   9   8   7   7   8   9   9  0.43  2
199102  10    12   9   9  10   9  10  11  13  0.54  2
199103  27    26  39  25  24  30  19  23  30  0.89  4
199104  17    17  18  14  18  20  16  14  15  0.74  3
199105  18    19  15  16  17  19  22  19  15  0.78  3
199106  44    38  35  42  39  45  56  55  44  1.24  6
199107  27    22  21  28  25  31  36  29  26  0.92  4
199108  30    26  27  32  30  38  28  33  30  1.15  5
199109  20    22  24  19  18  19  18  22  22  0.88  4
199110  31    31  32  29  26  29  33  35  32  1.07  5
199111  33    36  32  29  27  29  32  37  38  1.11  5
199112  15    16  14  12  13  14  15  15  18  0.73  3
199201  14    16  17  13  13  13  13  13  14  0.73  3
199202  31    32  33  34  30  29  30  33  31  1.04  5
199203  14    13  15  13  15  13  14  15  12  0.74  3
199204  11    11  12  13  11  13  11  10  10  0.57  3
199205  21    17  18  20  20  23  22  26  19  0.73  3
199206  15    17  17  13  10  15  16  17  16  0.70  3
199207  10     8  10   9   9  11  10  11  10  0.48  2
199208  15    17  20  13  12  14  14  14  12  0.66  3
199209  25    24  29  29  25  21  23  28  22  0.89  4
199210  15    19  16  13  14  17  15  16  14  0.75  3
199211  14    14  14  14  15  15  14  12  17  0.72  3
199212  13    14  12  11  10  14  17  15  16  0.67  3
199301  17    18  18  16  16  17  16  17  19  0.83  4
199302  16    15  17  16  15  16  17  15  15  0.73  3
199303  24    27  25  27  23  21  26  23  25  1.05  5
199304  19    17  22  18  14  15  20  23  22  0.81  4
199305  12    13  15  12  11  12   9  14  13  0.56  3
199306  12    11  11  13  13  11  10  15  15  0.57  3
199307  10    11  11   8   9  10   9  10  10  0.49  2
199308  12    13  11  10  11  10  13  13  13  0.51  2
199309  15    16  16  15  12  13  14  14  18  0.64  3
199310  14    14  16  14  15  15  14  12  14  0.65  3
199311  15    17  15  11  11  13  16  17  17  0.64  3
199312  14    17  15  13  13  13  13  14  19  0.65  3
199401  15    16  16  14  11  16  16  15  14  0.72  3
199402  30    32  27  21  30  32  33  31  30  1.05  5
199403  24    25  26  24  21  22  25  23  29  1.00  5
199404  29    31  34  32  27  22  23  30  31  0.98  4
199405  26    25  31  23  19  21  28  28  31  1.04  5
199406  14    13  13  13  15  13  15  16  17  0.74  4
199407  11    14  12   9   9  11  10   9  15  0.55  2
199408   8     9   9   8   7   8   8   9   9  0.39  2
199409  12    13  14  12  13  10  10  12  12  0.58  3
199410  22    22  23  25  22  23  22  23  20  0.86  4
199411  14    12  17  15  16  14  13  12  11  0.66  3
199412  13    15  13  14  10  13  13  13  15  0.69  3
199501  14    16  15  12  12  12  11  15  17  0.61  3
199502  15    16  16  15  13  15  15  16  15  0.68  3
199503  15    17  15  13  12  14  16  16  17  0.67  3
199504  16    15  18  16  13  15  19  17  13  0.66  3
199505  18    17  21  17  18  19  17  19  19  0.78  4
199506  11    10  12  11   9  12  11  12  10  0.52  2
199507   8    10   7   7   6   9   9   8   9  0.36  2
199508   9    11  10   9   8   8   7  10  11  0.48  2
199509  13    13  13  13  13  11  13  14  12  0.57  3
199510  16    16  17  15  17  16  18  13  17  0.74  3
199511   9     9   9  10   9   8   8   8   8  0.40  2
199512   9     9  10   8   7   9   9   9   8  0.41  2
199601   9    10   8   8   8   8   9   9  12  0.45  2
199602  10    12  13   9   8   8  10  10  12  0.54  3
199603  11    13  15  10   9   9  11  12  13  0.56  3
199604  11    13  13  10   8   9  10   9  16  0.53  2
199605   7     8   7   6   6   6   6   7   8  0.32  1
199606   5     6   6   5   5   5   5   5   6  0.22  1
199607   7     7   7   6   6   7   7   7   6  0.32  1
199608   9    11  10  10   8   8   8   8   9  0.45  2
199609  15    16  16  16  15  14  15  14  13  0.71  3
199610  13    18  17  11  10  10  12  11  14  0.62  3
199611   8    11   8   6   7   7   7   8   9  0.39  2
199612   7     8   7   6   6   6   8   7   8  0.35  1
199701   9     9  10   8   7   8   9   9   8  0.40  2
199702  11    11  12  10   9  12  11  10  14  0.54  2
199703   8     8   8   6   7   7   9   9   8  0.40  2
199704  10    14  15   8   6   8   8  10  13  0.51  2
199705   8     9   8   8   7   9   8   7   9  0.33  1
199706   7     8   8   7   7   7   6   6   7  0.30  1
199707   6     6   7   5   5   6   6   6   6  0.28  1
199708   7     6   8   7   6   6   7   7   8  0.33  1
199709  10    13  11   8   7   8   8  11  13  0.51  2
199710  10    12  12  10   9   9  12   8  12  0.47  2
199711  11    14  17   9   8  10   7   8  11  0.43  2
199712   4     5   5   3   4   4   5   5   5  0.17  1
199801   8     7  10   7   5   7   9   8   7  0.35  1
199802   8    11   7   6   5   6   8   9  11  0.37  2
199803  13    13  11  10  10  12  17  14  12  0.60  3
199804  10    11  12   8   7  10   9  11  10  0.46  2
199805  18    17  25  19  13  18  19  15  16  0.70  3
199806  10    11  11   8   9  10   9  10  11  0.48  2
199807  11     9  12  10   9  11  12  11  12  0.50  2
199808  18    17  19  18  18  18  16  20  17  0.65  3
199809  13    15  16  14  12  12  10  11  11  0.50  2
199810  13    15  14  11   9  12  14  15  12  0.58  3
199811  16    16  21  19  15  14  15  17  13  0.63  3
199812   8     8   8   8   7   8   9   8   8  0.40  2
199901  10    10   9   8  10   9  11  11  13  0.49  2
199902  12    10  12  13  13  14  13  12  10  0.50  2
199903  14    16  16  13  12  14  14  13  12  0.65  3
199904  12    13  15  11  12  10  12  12  12  0.61  3
199905   8     9   9   8   7   9   8   9   7  0.38  2
199906   7     6   8   7   6   7   7   8   7  0.32  1
199907  10     9   7   8   7   8  10  16  12  0.41  2
199908  15    15  14  14  13  16  16  15  15  0.71  3
199909  19    19  22  18  17  17  17  19  22  0.86  4
199910  19    20  24  21  16  19  21  18  16  0.82  4
199911  14    13  13  13  15  14  13  15  15  0.67  3
199912  10    12  11  11   9   9  10  10  11  0.50  2
200001  13    17  14  10  10  12  12  15  14  0.63  3
200002  16    16  17  13  16  17  15  13  16  0.72  3
200003   9     8   9   8   8  10   9   9   9  0.44  2
200004  15    23  17  13  10  12  13  18  18  0.66  3
200005  15    21  19  13  11  11  12  18  15  0.66  3
200006  15    14  11  12  14  20  17  20  15  0.71  3
200007  21    16  14  13  16  27  30  31  23  0.76  3
200008  16    15  19  17  16  15  16  15  15  0.63  3
200009  18    18  15  12  16  19  17  18  27  0.76  3
200010  18    19  20  18  17  20  17  17  14  0.67  3
200011  17    18  21  20  17  16  13  18  15  0.68  3
200012   7     8   9   7   6   8   7   7   8  0.36  2
200101   8     8   8   7   8   8   8  10  10  0.42  2
200102   7     7   7   7   7   6   7   7   7  0.32  1
200103  20    15  22  22  16  21  24  23  18  0.66  3
200104  22    21  23  19  18  21  27  25  22  0.85  4
200105  10    12  10   8   8  10  12  12  11  0.47  2
200106  10    11   9   8   9   9   9  10  11  0.47  2
200107   9    11  10   7   7  10  10   9   9  0.47  2
200108  11     9   9   9  10  11  12  14  13  0.55  2
200109  13    12  10  11  11  10  13  18  17  0.59  3
200110  20    20  20  17  19  17  23  23  25  0.76  3
200111  16    20  19  19  12  15  16  12  12  0.49  2
200112   9     9   9   8   9   9   9   9  10  0.46  2
200201   8     9   8   7   7   8  10   8   7  0.40  2
200202  10    11  10  10   8  10   9   9  13  0.52  2
200203  10    10  12  11  10  11  11   9   9  0.50  2
200204  17    18  20  16  16  19  21  15  10  0.65  3
200205  12    10   8   9  12  17  19  13  10  0.51  2
200206   7     8   7   7   6   8   7   8   8  0.38  2
200207  11    12  10   8   9  11  12  12  12  0.56  3
200208  14    15  15  12   9  13  11  15  19  0.67  3
200209  13    15  13   9  12  11  15  15  16  0.56  3
200210  25    29  28  24  21  23  25  26  23  1.00  5
200211  17    19  18  18  14  14  15  18  19  0.83  4
200212  13    14  14  11  11  13  13  13  12  0.65  3
200301  13    17  14  11  10  11  13  11  14  0.65  3
200302  17    19  18  16  15  16  17  16  19  0.84  4
200303  21    22  18  19  19  21  21  24  26  0.96  5
200304  20    19  22  19  20  18  20  23  22  0.96  5
200305  26    34  26  22  17  24  27  30  28  1.05  5
200306  24    20  23  26  27  22  23  23  27  1.06  5
200307  19    19  18  17  18  21  18  21  23  0.87  4
200308  23    24  24  25  18  22  23  25  24  0.95  4
200309  18    21  19  17  20  21  16  18  16  0.78  4
200310  35    35  28  39  26  28  30  44  49  0.94  4
200311  28    24  23  28  25  28  33  36  26  1.02  5
200312  16    17  16  14  14  16  19  16  19  0.75  3
200401  22    22  19  19  22  23  22  23  22  1.02  5
200402  13    12  12  13  13  12  14  14  13  0.65  3
200403  14    16  14  14  11  12  16  16  15  0.67  3
200404  11    13  11  10   9   8  10  16  13  0.55  3
200405   8    11   9   8   7   7   7   9   9  0.44  2
200406   8     9   8   8   7   9   7   8   8  0.41  2
200407  23    29  20  18  20  26  24  18  28  0.65  3
200408   9    10   7   9   8   8   8  10  13  0.44  2
200409   9    11  10   9   7   8   7   9   9  0.41  2
200410   8     9  10   7   7   9   8   7   8  0.38  2
200411  25    29  31  28  24  18  17  24  25  0.69  3
200412  11    12  12  13   9   9  11  10  11  0.56  3
200501  24    28  23  22  19  21  26  23  28  0.92  4
200502  11    12  13  11   9  11  10  13  11  0.54  2
200503  12    13  13  11   9  10  12  13  13  0.54  2
200504  11    15  14   9   7  10  10  11  14  0.47  2
200505  19    16  18  23  19  23  22  16  14  0.68  3
200506  12    12  11  13   9  13  12  16  11  0.52  2
200507  14    13  14  13  13  18  13  13  16  0.64  3
200508  14    11  10  11  19  15  17  16  13  0.58  3
200509  20    19  18  22  20  23  21  21  16  0.76  3
200510   8     9   9   7   6   6   7   9   9  0.36  2
200511   8    10  10   8   7   6   9   9  10  0.43  2
200512   9    10   8   6   6   7   8  10  12  0.43  2
200601   6     6   7   5   6   6   8   6   7  0.29  1
200602   6     7   7   6   6   6   6   6   7  0.29  1
200603   8    10  10   7   7   6   7  10  10  0.36  2
200604  11    10  13  14  13  11  10   7   9  0.43  2
200605   7     8   7   7   5   7   7   7   7  0.33  1
200606   7     8   6   8   8   8   7   9   8  0.34  2
200607   6     8   7   6   5   7   6   5   6  0.28  1
200608   9     8  10   9   9   9  11   9  10  0.41  2
200609   8     9  11   8   8   6   5   8   8  0.36  2
200610   9     9   9   8   7   7   8  10  11  0.40  2
200611   9     9  10   9   9   9   7   8   8  0.42  2
200612  15    20  18  13  11  13  12  13  18  0.61  3
200701  10     9  11   8   8  12  10   9  10  0.47  2
200702   7     8   8   6   6   5   6   8  10  0.32  1
200703   8    10   9   7   9   8   7   7   7  0.40  2
200704   9    13  12   9   7   8   7   7   9  0.43  2
200705   8     8   6   7   8   8   8   9   9  0.35  2
200706   6     7   5   5   6   5   6   7   7  0.28  1
200707   7     6   7   7   7   6   6   7   7  0.31  1
200708   6     7   5   5   5   6   6   8   8  0.29  1
200709   9    11  10   9   7   7   8  10  11  0.44  2
200710   7     8   7   5   6   6   7   8   7  0.33  1
200711   7     8   7   6   6   7   7   6   7  0.31  1
200712   6     7   7   6   5   6   6   6   7  0.28  1
200801   8     8   8   7   7   7   8   9   8  0.39  2
200802  11    10  11   9   9  10  12  13  12  0.53  2
200803  11    13  13  10   9  12  11  11  11  0.55  2
200804   9     9  10   9   7   8  11  10   9  0.46  2
200805   6     9   6   5   5   6   7   7   6  0.31  1
200806   7     8   7   6   6   5   6   8   9  0.33  1
200807   5     5   5   5   5   6   5   5   6  0.22  1
200808   5     5   5   4   4   5   5   5   6  0.18  1
200809   6     7   8   5   5   5   5   5   5  0.22  1
200810   7     6   7   6   5   7   9   7   6  0.29  1
200811   4     7   5   4   3   3   3   4   6  0.18  1
200812   4     5   5   3   4   4   6   4   5  0.18  1
200901   4     5   4   4   4   4   4   4   4  0.16  1
200902   5     6   5   3   4   5   4   4   6  0.18  1
200903   5     7   6   5   4   5   5   5   5  0.22  1
200904   4     5   5   4   4   4   5   4   4  0.16  1
200905   4     4   4   3   4   4   4   4   4  0.13  0
200906   4     4   4   4   3   4   4   6   5  0.16  1
200907   4     4   6   5   4   4   4   3   4  0.16  0
200908   5     5   5   5   4   5   6   5   5  0.18  1
200909   4     4   4   3   3   3   3   4   4  0.12  0
200910   3     4   4   4   4   3   3   4   3  0.13  1
200911   3     3   2   2   2   3   3   3   3  0.08  0
200912   2     2   2   2   2   2   2   2   2  0.03  0
201001   3     3   3   2   3   3   3   3   4  0.10  0
201002   5     7   5   3   3   4   4   4   7  0.18  1
201003   5     5   6   4   3   4   5   4   5  0.19  1
201004  10    14  10   9  11   8  10   9  10  0.44  2
201005   8     8   7   7   7  10   8  10   9  0.36  2
201006   7     8   8   6   6   5   6   7   8  0.32  1
201007   5     6   5   4   5   5   5   5   6  0.22  1
201008   8    10   8   6   6   7   6   8  11  0.33  1
201009   5     6   6   5   5   5   7   5   5  0.23  1
201010   6     6   6   5   6   7   6   6   6  0.26  1
201011   5     5   5   5   5   5   5   7   8  0.24  1
201012   4     4   5   3   3   4   5   5   5  0.17  1
201101   6     7   5   4   4   5   6   6   7  0.25  1
201102   6     6   7   6   5   4   6   8   9  0.28  1

